PCA1,PCA2,Cluster
-1.19190260338572,0.39598968383279604,2
1.4781291347986598,0.07017531604495089,1
0.20885656685492515,-0.561412680266453,0
0.17430265699728276,1.6554841418486883,2
1.1462555101180731,0.6927740654130639,1
0.11667634482834566,-1.2594312480291345,0
1.5985581911356195,0.8353998952943962,1
1.342224389581709,-1.4445965404773358,1
1.2725570272407394,0.5721511978225728,1
1.5783332104683034,1.3892605015729422,1
0.3005181838699311,-1.2052045761763015,0
-0.12645599542716823,1.0587145094685113,2
-1.2962172591614598,-0.014877048771942958,2
-1.063722116868016,1.0250777651953589,2
1.150097222847759,1.6506713255486314,1
-0.23626126401346337,-0.22488265647845596,0
1.4177906224285204,-0.7120869470301825,1
1.2993468434107234,-1.2103987043550182,1
1.3520179941786425,-0.741717579675145,1
-1.1926239269021535,-0.1354699155874671,0
-1.1872904666147526,0.08533427429001944,2
-0.3381146843063903,-0.05145958986688111,2
-1.4220369939785853,0.22842185536966128,2
-1.2237747423391798,0.049080784491997966,0
1.383538213348678,1.0744916437822272,1
-1.1920960566346153,-0.38365699105279844,0
0.18378973795193532,2.6813299685151746,2
-0.18509972336178127,0.7520884170112827,2
-0.3334178846691406,-1.1218212772903253,0
0.19531467333419938,-1.2962626331052418,0
1.296776842862712,0.7384050894678316,1
-0.2254789279154088,-0.24744657014115878,0
-0.29473379638893543,0.7835102391957534,2
1.6027529134285876,0.6137719455376307,1
-1.2826053248023466,-0.5856134276949307,0
-0.1777578669672436,-0.8052754134335889,0
0.24813973292749703,-1.1613060931181631,0
1.1806405441538885,-0.8221178894772341,1
1.216497249859001,0.8230473351935512,1
-1.2464850030047696,0.12123690526108812,2
0.10681881583077046,-1.38153311518126,0
-0.24313372722436488,0.17962600327250244,0
1.3121912521588528,0.8122940491650652,1
-0.976834898221893,-0.7521376432792108,0
1.527812752100255,-0.18100787897275827,1
-0.39673301180266657,0.16841627196622905,0
1.636127219127069,-0.9348228056619317,1
0.05985431504508798,0.4271133213092437,2
-0.10555186440553632,0.8218382669812603,2
-1.3729478926248702,1.5662181766600134,2
0.037060858625779236,1.3397166804813716,2
1.13926643478948,-1.2241940248186827,1
0.13125866521562002,-0.8424860679070956,0
0.12526217350306723,0.532321627416352,2
-1.5922368868970278,0.45391568957011474,2
-1.8883583905917964,0.3705501268071991,2
-0.06502556144592742,3.1738926018781775,2
-1.3166773023820215,0.24151784774256932,2
-1.4865707005194428,1.527790682686785,2
-0.12431862105517111,1.0590522159075337,2
-0.4571133801260185,0.24291887920500776,2
1.191622466242362,-0.28842251439112415,1
-2.0345676759201194,0.08928836012395505,2
-1.0254530664766315,-0.7707230452291134,0
-1.0149046488906517,-0.10773685019343984,0
-1.9298705548931394,-0.8531387795104008,0
-1.9083989575756286,0.044616156583444345,0
-1.686678001123492,2.9117336119765844,2
-1.2079800270466587,-1.4788361346548518,0
-1.5055610322849147,0.33354878103065905,2
1.1405517046821307,-0.9131710277921385,1
1.1856917661668216,0.015531903734669533,1
-1.137678089942077,1.0683839039588183,2
-1.525423681671338,0.2390707438319184,0
-0.1664936532773087,-0.8693984423294545,0
1.0996377370492614,-1.051542864703212,1
-0.10171121923960702,0.5200834817920758,2
-1.6648410963257154,-0.6133059401348995,0
0.445731736191894,0.5869880976831807,1
1.2115552978143276,0.12991295360100352,1
-1.0847988245710765,-1.0016177368789856,0
0.03429051809073835,2.780352440458277,2
-2.127002876121006,0.41856290833153537,2
